1857,184,1,20,0.989,22.5,2
1817,215,1,15,0.989,30.0,2
1585,146,1,9,0.989,22.5,2
1462,149,2,21,0.989,30.0,2
1864,152,1,16,0.989,30.0,2
1869,187,1,19,0.989,30.0,2
1889,216,2,14,0.989,30.0,2
1423,124,1,11,0.989,30.0,2
931,239,1,16,0.989,30.0,2
656,200,1,11,0.989,30.0,2
821,265,1,13,0.989,22.5,2
1865,195,1,17,0.989,30.0,2
1410,132,1,18,0.989,30.0,2
800,252,1,21,0.989,22.5,2
1486,198,1,21,0.989,30.0,2
1359,252,1,18,0.989,22.5,2
1495,131,1,16,0.989,29.667,2
1334,127,1,18,0.989,30.0,2
1930,179,1,16,0.989,30.0,2
1599,156,1,16,0.989,30.0,2
1313,118,1,13,0.989,30.0,2
1542,136,1,14,0.989,30.0,2
567,231,1,20,0.989,30.0,2
977,251,1,16,0.989,30.0,2
1900,171,1,18,0.989,30.0,2
1583,164,1,13,0.989,29.667,2
1463,136,1,16,0.989,30.0,2
1418,128,2,12,0.989,22.5,2
1443,135,1,14,0.989,30.0,2
1528,171,1,20,0.989,30.0,2
1357,148,1,19,0.989,30.0,2
1612,391,1,16,0.989,30.0,2
769,275,1,17,0.989,30.0,2
1390,128,1,18,0.989,30.0,2
1424,109,1,25,0.989,22.5,2
1806,181,1,14,0.989,30.0,2
1327,104,1,13,0.989,30.0,2
1710,188,1,15,0.989,22.5,2
1475,156,1,9,0.989,30.0,2
1579,147,1,13,0.989,30.0,2
751,271,1,18,0.989,30.0,2
1577,273,1,14,0.989,30.0,2
656,222,1,20,0.989,30.0,2
594,207,1,22,0.989,30.0,2
1898,210,1,12,0.989,30.0,2
1541,154,1,16,0.989,22.5,2
1890,228,2,17,0.989,30.0,2
1470,117,1,11,0.989,30.0,2
1676,759,1,21,0.989,30.0,2
1441,141,1,25,0.989,30.0,2
1128,131,1,12,0.989,22.5,2
1499,193,1,14,0.989,30.0,2
1462,190,1,19,0.989,30.0,2
578,215,1,12,0.989,22.5,2
1574,155,1,19,0.989,22.5,2
1405,157,1,14,0.989,22.5,2
1218,114,1,21,0.989,30.0,2
1886,216,1,12,0.989,22.5,2
1415,281,1,23,0.989,30.0,2
1544,313,1,21,0.989,30.0,2
1170,98,1,20,0.989,30.0,2
1513,133,1,14,0.989,22.5,2
1394,286,1,14,0.989,30.0,2
1757,211,1,17,0.989,30.0,2
1523,132,1,17,0.989,30.0,2
1602,285,1,19,0.989,30.0,2
1420,147,1,18,0.989,30.0,2
1397,154,1,12,0.989,29.667,2
1706,168,1,19,0.989,30.0,2
1787,240,2,13,0.989,30.0,2
1499,129,2,18,0.989,30.0,2
1356,240,1,13,0.989,22.5,2
1427,147,2,16,0.989,22.5,2
1373,232,1,18,0.989,30.0,2
596,255,1,20,0.989,30.0,2
1638,166,1,8,0.989,30.0,2
1454,158,1,11,0.989,30.0,2
1718,490,2,18,0.989,30.0,2
1860,210,1,12,0.989,22.5,2
1675,206,1,21,0.989,22.5,2
1854,193,1,14,0.989,29.667,2
1497,136,1,9,0.989,30.0,2
603,276,1,15,0.989,30.0,2
579,237,1,12,0.989,30.0,2
1516,161,1,12,0.989,30.0,2
1953,233,1,10,0.989,22.5,2
1523,142,1,22,0.989,30.0,2
1549,166,1,19,0.989,22.5,2
1902,187,1,20,0.989,30.0,2
1403,144,1,14,0.989,22.5,2
1598,492,2,26,0.989,22.5,2
270,42,1,12,0.989,30.0,2
712,252,1,15,0.989,30.0,2
1927,175,1,18,0.989,30.0,2
1455,150,1,16,0.989,30.0,2
1665,165,1,13,0.989,30.0,2
528,239,1,17,0.989,30.0,2
1643,160,1,15,0.989,30.0,2
1608,128,1,20,0.989,30.0,2
1436,143,1,22,0.989,30.0,2
1412,117,1,18,0.989,30.0,2
748,244,1,14,0.989,30.0,2
1885,175,1,15,0.989,30.0,2
1564,135,1,16,0.989,22.5,2
1946,164,1,22,0.989,30.0,2
1587,119,2,15,0.989,30.0,2
1630,187,1,10,0.989,30.0,2
1005,279,1,21,0.989,30.0,2
1179,220,1,14,0.989,30.0,2
516,274,1,20,0.989,30.0,2
1530,158,1,16,0.989,30.0,2
1908,224,1,17,0.989,30.0,2
855,308,1,14,0.989,30.0,2
1550,292,1,15,0.989,30.0,2
1577,130,1,20,0.989,22.5,2
1920,164,1,20,0.989,22.5,2
1887,220,1,16,0.989,30.0,2
1777,220,1,23,0.989,22.5,2
1791,210,1,20,0.989,22.5,2
1879,165,1,19,0.989,30.0,2
1589,137,1,10,0.989,30.0,2
1511,150,1,19,0.989,30.0,2
1324,215,1,21,0.989,30.0,2
1927,182,1,13,0.989,30.0,2
499,221,1,12,0.989,30.0,2
1547,248,1,20,0.989,30.0,2
1222,143,1,17,0.989,30.0,2
1189,113,2,15,0.989,30.0,2
653,273,1,10,0.989,30.0,2
885,255,1,17,0.989,30.0,2
1470,180,1,12,0.989,30.0,2
1900,318,1,19,0.989,30.0,2
1405,150,1,11,0.989,30.0,2
1450,132,1,16,0.989,30.0,2
1726,192,1,14,0.989,30.0,2
1675,276,1,16,0.989,30.0,2
1570,496,1,21,0.989,22.5,2
1748,164,1,17,0.989,22.5,2
1820,218,1,17,0.989,30.0,2
1489,144,1,16,0.989,30.0,2
1861,190,1,16,0.989,30.0,2
1415,169,1,24,0.989,30.0,2
1430,130,1,14,0.989,30.0,2
1873,218,1,18,0.989,22.5,2
889,273,1,26,0.989,30.0,2
1577,183,1,14,0.989,30.0,2
1555,157,1,12,0.989,30.0,2
1527,174,1,15,0.989,30.0,2
1042,228,1,16,0.989,22.5,2
658,226,1,19,0.989,30.0,2
1036,95,1,17,0.989,30.0,2
1564,132,1,17,0.989,22.5,2
1640,257,1,18,0.989,30.0,2
1662,357,1,20,0.989,30.0,2
1445,157,1,22,0.989,30.0,2
1490,151,1,19,0.989,22.5,2
1530,171,1,13,0.989,30.0,2
1484,148,1,20,0.989,30.0,2
1871,158,1,24,0.989,30.0,2
1890,191,1,21,0.989,30.0,2
1881,188,1,25,0.989,30.0,2
1855,176,1,14,0.989,30.0,2
1922,190,1,18,0.989,30.0,2
816,268,1,16,0.989,30.0,2
1447,163,1,16,0.989,30.0,2
1458,157,1,17,0.989,22.5,2
1926,162,1,15,0.989,30.0,2
1592,201,1,18,0.989,22.5,2
1883,195,1,14,0.989,30.0,2
1516,149,1,13,0.989,30.0,2
1347,276,1,13,0.989,22.5,2
1520,478,1,14,0.989,30.0,2
1770,191,1,14,0.989,30.0,2
1457,121,1,12,0.989,22.5,2
1863,191,1,18,0.989,30.0,2
1908,177,2,9,0.989,30.0,2
1929,200,1,15,0.989,22.5,2
1495,144,1,15,0.989,30.0,2
1390,156,1,24,0.989,30.0,2
1902,153,1,12,0.989,22.5,2
1557,122,1,11,0.989,30.0,2
1944,174,1,15,0.989,30.0,2
1049,169,1,23,0.989,22.5,2
1549,144,1,14,0.989,30.0,2
1530,157,1,21,0.989,30.0,2
1444,148,1,17,0.989,30.0,2
1776,215,1,15,0.989,22.5,2
1569,147,1,11,0.989,22.5,2
600,259,1,18,0.989,30.0,2
742,256,2,20,0.989,30.0,2
1948,146,1,11,0.989,30.0,2
1475,113,1,18,0.989,30.0,2
1907,255,1,17,0.989,22.5,2
1922,234,1,7,0.989,22.5,2
1934,173,1,15,0.989,22.5,2
1383,166,1,13,0.989,30.0,2
1211,150,1,21,0.989,22.5,2
1926,172,1,16,0.989,30.0,2
1423,133,1,14,0.989,30.0,2
458,220,1,16,0.989,30.0,2
1923,167,1,15,0.989,30.0,2
760,222,1,21,0.989,30.0,2
854,245,1,19,0.989,22.5,2
654,229,1,25,0.989,30.0,2
314,46,1,2,0.071,0.003,0
1904,60,0,0,0.0,0.0,0
1960,77,2,9,0.0,0.0,0
1778,62,1,6,0.188,0.043,0
166,520,1,3,0.0,0.0,0
4,564,0,0,0.0,0.0,0
573,5356,5,36,0.1,0.225,0
1249,1422,0,0,0.0,0.0,0
734,569,11,21,0.265,0.032,0
1182,802,15,7,0.0,0.0,0
251,1037,2,19,0.033,0.007,0
460,536,10,14,0.034,0.019,0
394,851,2,2,0.0,0.0,0
273,537,1,3,0.0,0.0,0
434,596,24,33,0.0,0.0,0
486,595,4,18,0.011,0.009,0
258,711,2,2,0.0,0.0,0
698,905,2,5,0.0,0.0,0
503,713,5,8,0.022,0.02,0
321,699,3,9,0.028,0.003,0
240,609,1,20,0.0,0.0,0
388,740,1,9,0.055,0.039,0
2000,928,0,0,0.0,0.0,0
562,793,2,11,0.011,0.006,0
446,1115,2,42,0.0,0.0,0
351,700,4,22,0.06,0.007,0
397,822,8,40,0.231,0.029,0
1104,742,8,27,0.077,0.04,0
796,835,0,0,0.0,0.0,0
381,909,2,9,0.011,0.009,0
543,1204,2,4,0.0,0.0,0
2999,1017,4,1,0.022,0.035,0
530,1032,2,5,0.0,0.0,0
1458,861,1,4,0.0,0.0,0
517,1150,2,5,0.0,0.0,0
460,1174,2,4,0.0,0.0,0
627,674,5,27,0.079,0.021,0
754,1052,6,30,0.2,0.066,0
442,1234,4,40,0.187,0.077,0
1710,1233,7,48,0.495,0.328,0
461,1006,5,37,0.076,0.025,0
1979,1299,8,51,0.337,0.373,0
747,1230,2,4,0.044,0.021,0
1540,2611,0,0,0.0,0.0,0
737,2885,2,4,0.0,0.0,0
891,1028,26,5,0.033,0.016,0
878,1202,1,20,0.112,0.018,0
926,1591,1,1,0.0,0.0,0
1551,1564,7,24,0.244,0.155,0
86,10703,1,2,0.067,0.026,0
1651,1326,35,35,0.681,0.129,0
7387,6579,2,8,0.0,0.0,0
629,3759,3,14,0.065,0.018,0
1660,3431,1,3,0.0,0.0,0
602,3506,2,19,0.0,0.0,0
106,3783,12,1,0.011,0.005,0
4,3075,5,6,0.438,0.007,0
70,593801,3,2,0.0,0.0,0
243,358469,8,8,0.106,0.011,0
348,147,2,15,0.11,0.027,0
206,301,3,41,0.011,0.002,0
425,3399,12,28,0.076,0.438,0
575,290,11,46,0.011,0.053,0
281,38687,40,16,0.087,0.216,0
670,3910161,2,25,0.031,0.024,0
122,37038,5,16,0.0,0.0,0
297,377,9,34,0.22,0.154,0
224,431,1,10,0.109,0.526,0
308,399,1,6,0.0,0.0,0
88,153,1,2,0.0,0.0,0
25,20,1,1,0.333,0.25,0
33,22,0,0,0.0,0.0,0
59,9,0,0,0.0,0.0,0
0,23,0,0,0.0,0.0,0
104,81,0,0,0.0,0.0,0
247,13523,1,2,0.0,0.0,0
324,537,2,28,0.066,0.005,0
343,1696,3,24,0.0,0.0,0
273,274,4,34,0.099,0.014,0
247,290,3,17,0.022,0.004,0
296,349,3,26,0.314,0.054,0
564,437,5,25,0.078,0.024,0
147,466,8,16,0.011,0.005,0
521,2797,11,50,0.563,0.817,0
65,148,0,0,0.0,0.0,0
101,5,1,1,0.333,0.167,0
4,9,0,0,0.0,0.0,0
1,2,0,0,0.0,0.0,0
2,2,0,0,0.0,0.0,0
7,3,1,1,0.5,1.0,0
23,4,1,1,0.0,0.0,0
8,6,0,0,0.0,0.0,0
0,1,0,0,0.0,0.0,0
8,1,0,0,0.0,0.0,0
